Time (s),CPG0,CPG1,Z_POS (Meters),CL0 (Degrees),FL0 (Degrees),TL0 (Degrees)
36.319999,+8.330e-01,-2.108e-01,-1.807,2.371,1.981,2.294
36.339999,+8.066e-01,-4.764e-01,-1.671,2.388,1.984,2.292
36.349999,+7.641e-01,-7.079e-01,-1.63,2.383,1.984,2.291
36.369999,+7.072e-01,-8.321e-01,-1.61,2.36,1.984,2.291
36.379999,+6.452e-01,-8.748e-01,-1.625,2.345,1.984,2.298
36.399999,+5.838e-01,-8.843e-01,-1.678,2.321,1.984,2.313
36.409999,+5.223e-01,-8.834e-01,-1.691,2.309,1.983,2.323
36.429999,+4.571e-01,-8.793e-01,-1.654,2.289,1.984,2.336
36.449999,+3.829e-01,-8.738e-01,-1.616,2.265,1.984,2.337
36.459999,+2.926e-01,-8.669e-01,-1.626,2.24,1.984,2.318
36.479999,+1.751e-01,-8.580e-01,-1.684,2.19,1.984,2.262
36.499999,+1.477e-02,-8.455e-01,-1.748,2.137,1.984,2.17
36.519999,-2.032e-01,-8.268e-01,-1.794,2.092,1.984,2.039
36.529999,-4.667e-01,-7.971e-01,-1.81,2.076,1.984,1.94
36.549999,-6.996e-01,-7.511e-01,-1.836,2.046,1.984,1.751
36.559999,-8.273e-01,-6.889e-01,-1.857,2.026,1.984,1.651
36.579999,-8.719e-01,-6.188e-01,-1.912,1.995,1.984,1.483
36.599999,-8.818e-01,-5.457e-01,-1.925,1.978,1.983,1.359
36.609999,-8.804e-01,-4.677e-01,-1.925,1.974,1.983,1.305
36.629999,-8.749e-01,-3.785e-01,-1.925,1.971,1.984,1.221
36.639999,-8.670e-01,-2.682e-01,-1.925,1.97,1.984,1.183
36.659999,-8.562e-01,-1.222e-01,-1.92,1.959,1.984,1.127
36.669999,-8.405e-01,+7.849e-02,-1.903,1.954,1.984,1.113
36.689999,-8.169e-01,+3.404e-01,-1.835,1.95,1.984,1.1
36.699999,-7.785e-01,+6.123e-01,-1.782,1.954,1.984,1.111
36.719999,-7.223e-01,+7.932e-01,-1.657,1.958,1.984,1.136
36.739999,-6.550e-01,+8.657e-01,-1.525,1.956,1.984,1.166
36.759999,-5.879e-01,+8.836e-01,-1.424,1.949,1.984,1.195
36.769999,-5.201e-01,+8.849e-01,-1.383,1.95,1.993,1.213
36.789999,-4.479e-01,+8.811e-01,-1.318,1.954,2.019,1.247
36.809999,-3.650e-01,+8.753e-01,-1.268,1.964,2.065,1.282
36.819999,-2.505e-01,+8.711e-01,-1.237,1.972,2.114,1.306
36.839999,-9.659e-02,+8.616e-01,-1.163,1.989,2.214,1.351
36.849999,+1.156e-01,+8.464e-01,-1.104,2.007,2.281,1.382
36.869999,+3.876e-01,+8.219e-01,-0.9431,2.054,2.378,1.443
36.889999,+6.544e-01,+7.828e-01,-0.7504,2.132,2.409,1.513
36.899999,+8.162e-01,+7.272e-01,-0.6469,2.191,2.385,1.562
36.919999,+8.755e-01,+6.637e-01,-0.4814,2.282,2.343,1.645
36.929999,+8.899e-01,+6.005e-01,-0.4368,2.325,2.304,1.689
36.949999,+8.904e-01,+5.379e-01,-0.4118,2.399,2.218,1.765
36.959999,+8.869e-01,+4.728e-01,-0.4317,2.44,2.145,1.808
36.979999,+8.818e-01,+3.998e-01,-0.489,2.503,2.018,1.883
36.999999,+8.756e-01,+3.121e-01,-0.4961,2.539,1.987,1.95
37.009999,+8.676e-01,+1.990e-01,-0.4953,2.543,1.984,1.989
37.029999,+8.566e-01,+4.564e-02,-0.5045,2.545,1.984,2.057
37.049999,+8.402e-01,-1.644e-01,-0.5307,2.546,1.983,2.128
37.059999,+8.145e-01,-4.264e-01,-0.5594,2.529,1.984,2.169
37.079999,+7.743e-01,-6.723e-01,-0.6478,2.481,1.984,2.226
37.099999,+7.190e-01,-8.171e-01,-0.7738,2.422,1.984,2.261
37.109999,+6.572e-01,-8.705e-01,-0.8398,2.394,1.983,2.278
37.129999,+5.955e-01,-8.837e-01,-0.9691,2.35,1.983,2.305
37.149999,+5.343e-01,-8.840e-01,-1.108,2.312,1.984,2.321
37.159999,+4.701e-01,-8.803e-01,-1.186,2.287,1.984,2.316
37.169999,+3.982e-01,-8.750e-01,-1.273,2.253,1.984,2.294
37.189999,+3.119e-01,-8.684e-01,-1.459,2.191,1.984,2.228
37.209999,+2.010e-01,-8.600e-01,-1.649,2.133,1.984,2.119
37.219999,+5.100e-02,-8.485e-01,-1.73,2.109,1.984,2.021
37.239999,-1.546e-01,-8.313e-01,-1.844,2.071,1.984,1.839
37.259999,-4.129e-01,-8.043e-01,-1.932,2.038,1.984,1.653
37.269999,-6.602e-01,-7.618e-01,-1.927,2.021,1.984,1.562
37.289999,-8.102e-01,-7.022e-01,-1.925,1.995,1.984,1.414
37.309999,-8.670e-01,-6.330e-01,-1.925,1.982,1.984,1.297
37.319999,-8.825e-01,-5.490e-01,-1.925,1.977,1.984,1.245
37.339999,-8.825e-01,-4.518e-01,-1.925,1.967,1.983,1.166
37.359999,-8.768e-01,-3.365e-01,-1.925,1.959,1.982,1.114
37.379999,-8.684e-01,-1.886e-01,-1.925,1.959,1.982,1.089
37.389999,-8.538e-01,-1.890e-03,-1.925,1.962,1.985,1.093
37.409999,-8.320e-01,+2.416e-01,-1.911,1.963,1.984,1.118
37.419999,-7.982e-01,+5.204e-01,-1.892,1.958,2.006,1.15
37.429999,-7.451e-01,+7.452e-01,-1.884,1.953,2.077,1.198
37.449999,-6.774e-01,+8.516e-01,-1.872,1.971,2.276,1.292
37.469999,-6.043e-01,+8.836e-01,-1.842,2.055,2.381,1.401
37.479999,-5.864e-01,+8.640e-01,-1.819,2.141,2.339,1.479
37.499999,-6.335e-01,+8.223e-01,-1.772,2.274,2.259,1.607
37.519999,-6.716e-01,+8.109e-01,-1.719,2.369,2.184,1.709
37.529999,-6.960e-01,+8.101e-01,-1.698,2.413,2.126,1.76
37.549999,-6.723e-01,+8.432e-01,-1.676,2.484,2.017,1.846
37.569999,-6.025e-01,+8.801e-01,-1.662,2.533,1.987,1.922
37.589999,-5.294e-01,+8.870e-01,-1.641,2.544,1.984,1.991
37.599999,-4.505e-01,+8.847e-01,-1.629,2.544,1.984,2.031
37.619999,-3.589e-01,+8.791e-01,-1.594,2.545,1.983,2.107
37.639999,-2.517e-01,+8.692e-01,-1.562,2.532,1.984,2.18
37.649999,-1.200e-01,+8.553e-01,-1.567,2.498,1.984,2.209
37.669999,+5.929e-02,+8.396e-01,-1.588,2.435,1.984,2.25
37.679999,+2.966e-01,+8.170e-01,-1.594,2.404,1.984,2.269
37.699999,+5.675e-01,+7.861e-01,-1.577,2.355,1.984,2.299
37.709999,+7.717e-01,+7.405e-01,-1.557,2.33,1.984,2.308
37.729999,+8.611e-01,+6.807e-01,-1.511,2.287,1.984,2.314
37.739999,+8.859e-01,+6.119e-01,-1.498,2.255,1.984,2.295
37.759999,+8.895e-01,+5.440e-01,-1.476,2.193,1.984,2.234
37.779999,+8.865e-01,+4.737e-01,-1.441,2.135,1.984,2.13
37.789999,+8.813e-01,+3.956e-01,-1.436,2.112,1.984,2.033
37.809999,+8.730e-01,+2.894e-01,-1.489,2.074,1.984,1.853
37.829999,+8.584e-01,+1.356e-01,-1.561,2.041,1.984,1.667
37.839999,+8.332e-01,-6.527e-02,-1.605,2.022,1.984,1.572
37.859999,+7.909e-01,-2.909e-01,-1.666,1.992,1.984,1.42
37.879999,+7.313e-01,-5.036e-01,-1.652,1.974,1.984,1.306
37.889999,+6.617e-01,-6.720e-01,-1.631,1.969,1.984,1.257
37.909999,+5.839e-01,-7.751e-01,-1.6,1.962,1.984,1.18
37.929999,+5.077e-01,-8.284e-01,-1.563,1.954,1.984,1.125
37.939999,+4.320e-01,-8.519e-01,-1.543,1.951,1.984,1.103
37.949999,+3.456e-01,-8.583e-01,-1.521,1.948,1.984,1.09
37.969999,+2.479e-01,-8.586e-01,-1.486,1.946,1.984,1.08
37.989999,+1.158e-01,-8.514e-01,-1.458,1.946,1.984,1.091
37.999999,-6.645e-02,-8.379e-01,-1.448,1.943,1.984,1.11
38.019999,-3.074e-01,-8.159e-01,-1.448,1.933,1.984,1.143
38.039999,-5.709e-01,-7.803e-01,-1.464,1.924,1.988,1.175
38.049999,-7.648e-01,-7.272e-01,-1.47,1.926,1.995,1.193
38.069999,-8.522e-01,-6.606e-01,-1.483,1.932,2.012,1.227
38.089999,-8.783e-01,-5.890e-01,-1.49,1.943,2.041,1.259
38.099999,-8.825e-01,-5.090e-01,-1.491,1.951,2.075,1.28
38.119999,-8.787e-01,-4.214e-01,-1.49,1.968,2.15,1.319
38.139999,-8.725e-01,-3.117e-01,-1.485,1.988,2.243,1.362
38.149999,-8.629e-01,-1.720e-01,-1.468,2.007,2.306,1.392
38.169999,-8.484e-01,+1.348e-02,-1.412,2.057,2.394,1.452
38.179999,-8.289e-01,+2.599e-01,-1.365,2.115,2.39,1.499
38.199999,-7.950e-01,+5.377e-01,-1.297,2.217,2.367,1.584
38.209999,-7.448e-01,+7.508e-01,-1.29,2.265,2.343,1.63
38.229999,-6.822e-01,+8.495e-01,-1.334,2.343,2.286,1.708
38.239999,-6.169e-01,+8.792e-01,-1.386,2.386,2.226,1.752
38.259999,-5.608e-01,+8.807e-01,-1.535,2.459,2.11,1.829
38.279999,-5.057e-01,+8.777e-01,-1.699,2.514,2.006,1.9
38.289999,-4.478e-01,+8.731e-01,-1.733,2.533,1.99,1.939
38.309999,-5.908e-01,+7.701e-01,-1.747,2.544,1.984,2.006
38.319999,-7.773e-01,+6.497e-01,-1.761,2.545,1.984,2.046
38.339999,-8.279e-01,+6.318e-01,-1.815,2.546,1.984,2.123
38.359999,-8.297e-01,+6.307e-01,-1.899,2.527,1.984,2.195
38.369999,-7.889e-01,+7.425e-01,-1.933,2.501,1.983,2.217
38.389999,-7.140e-01,+8.499e-01,-1.926,2.44,1.983,2.249
38.409999,-6.843e-01,+8.537e-01,-1.919,2.395,1.983,2.284
38.419999,-6.767e-01,+8.438e-01,-1.905,2.389,1.983,2.299
38.439999,-6.894e-01,+8.270e-01,-1.865,2.38,1.984,2.319
38.449999,-7.205e-01,+8.014e-01,-1.84,2.374,1.984,2.323
38.459999,-7.175e-01,+8.170e-01,-1.819,2.361,1.984,2.325
38.479999,-7.122e-01,+8.241e-01,-1.778,2.336,1.984,2.33
38.499999,-7.096e-01,+8.251e-01,-1.752,2.311,1.984,2.337
38.509999,-6.910e-01,+8.402e-01,-1.759,2.292,1.984,2.336
38.529999,-6.598e-01,+8.564e-01,-1.798,2.253,1.984,2.323
38.549999,-6.203e-01,+8.676e-01,-1.86,2.206,1.984,2.281
38.559999,-5.544e-01,+8.824e-01,-1.892,2.174,1.984,2.224
38.579999,-5.249e-01,+8.675e-01,-1.925,2.124,1.983,2.102
38.599999,-5.360e-01,+8.443e-01,-1.925,2.089,1.982,1.949
38.609999,-5.508e-01,+8.367e-01,-1.921,2.076,1.983,1.849
38.629999,-5.655e-01,+8.350e-01,-1.916,2.056,1.984,1.661
38.649999,-5.384e-01,+8.550e-01,-1.917,2.036,1.984,1.488
38.659999,-4.710e-01,+8.740e-01,-1.922,2.022,1.984,1.405
38.679999,-4.691e-01,+8.480e-01,-1.925,1.999,1.984,1.277
38.699999,-4.817e-01,+8.344e-01,-1.925,1.979,1.984,1.188
38.709999,-4.930e-01,+8.322e-01,-1.912,1.97,1.983,1.16
38.729999,-5.034e-01,+8.328e-01,-1.849,1.96,1.983,1.126
38.739999,-4.406e-01,+8.629e-01,-1.823,1.961,1.984,1.128
38.759999,-3.497e-01,+8.720e-01,-1.823,1.958,1.984,1.141
38.779999,-2.310e-01,+8.690e-01,-1.832,1.946,1.984,1.164
38.799999,-8.410e-02,+8.557e-01,-1.83,1.936,1.984,1.189
38.809999,+9.699e-02,+8.332e-01,-1.83,1.937,1.988,1.206
38.829999,+3.120e-01,+7.993e-01,-1.838,1.943,2.007,1.238
38.849999,+5.491e-01,+7.579e-01,-1.844,1.953,2.045,1.271
38.869999,+7.429e-01,+7.076e-01,-1.824,1.966,2.103,1.305
38.879999,+8.442e-01,+6.504e-01,-1.797,1.974,2.158,1.329
38.899999,+8.784e-01,+5.870e-01,-1.697,1.995,2.265,1.376
38.919999,+8.856e-01,+5.197e-01,-1.549,2.029,2.367,1.428
38.939999,+8.837e-01,+4.469e-01,-1.375,2.091,2.424,1.489
38.949999,+8.786e-01,+3.635e-01,-1.293,2.153,2.404,1.537
38.959999,+8.721e-01,+2.664e-01,-1.233,2.21,2.378,1.587
38.979999,+8.632e-01,+1.379e-01,-1.169,2.299,2.328,1.671
38.999999,+8.503e-01,-3.851e-02,-1.161,2.372,2.255,1.743
39.009999,+8.292e-01,-2.743e-01,-1.165,2.414,2.187,1.786
39.029999,+7.946e-01,-5.361e-01,-1.169,2.481,2.059,1.861
39.049999,+7.081e-01,-6.941e-01,-1.137,2.531,1.991,1.928
39.069999,+5.763e-01,-7.537e-01,-1.083,2.544,1.984,1.989
39.079999,+3.924e-01,-7.640e-01,-1.072,2.546,1.984,2.027
39.099999,+1.364e-01,-7.519e-01,-1.074,2.546,1.984,2.097
39.119999,-7.326e-02,-7.729e-01,-1.082,2.538,1.984,2.168
39.139999,-3.158e-01,-7.764e-01,-1.107,2.502,1.984,2.224
39.149999,-5.711e-01,-7.568e-01,-1.139,2.463,1.984,2.243
39.169999,-7.622e-01,-7.112e-01,-1.192,2.402,1.983,2.275
39.189999,-8.525e-01,-6.407e-01,-1.237,2.355,1.984,2.301
39.209999,-8.800e-01,-5.500e-01,-1.281,2.315,1.984,2.318
39.219999,-8.827e-01,-4.454e-01,-1.303,2.288,1.984,2.314
39.229999,-8.771e-01,-3.222e-01,-1.328,2.254,1.984,2.292
39.249999,-8.666e-01,-1.761e-01,-1.383,2.192,1.984,2.229
39.269999,-8.508e-01,+1.083e-02,-1.43,2.134,1.984,2.121
39.279999,-8.279e-01,+2.574e-01,-1.445,2.11,1.984,2.023
39.299999,-7.928e-01,+5.377e-01,-1.468,2.071,1.984,1.84
39.319999,-7.405e-01,+7.539e-01,-1.483,2.035,1.984,1.655
39.339999,-6.742e-01,+8.535e-01,-1.495,2.001,1.984,1.496
39.349999,-6.089e-01,+8.801e-01,-1.498,1.989,1.984,1.423
39.369999,-5.415e-01,+8.853e-01,-1.499,1.971,1.984,1.311
39.389999,-4.709e-01,+8.827e-01,-1.488,1.962,1.984,1.227
39.399999,-3.917e-01,+8.774e-01,-1.48,1.958,1.984,1.19
39.419999,-2.844e-01,+8.736e-01,-1.464,1.953,1.984,1.133
39.439999,-1.425e-01,+8.650e-01,-1.461,1.948,1.984,1.092
39.459999,+5.271e-02,+8.513e-01,-1.481,1.944,1.984,1.066
39.469999,+3.115e-01,+8.297e-01,-1.494,1.943,1.983,1.065
39.489999,+5.904e-01,+7.948e-01,-1.508,1.944,1.984,1.073
39.499999,+7.853e-01,+7.431e-01,-1.511,1.943,1.984,1.092
39.519999,+8.662e-01,+6.807e-01,-1.513,1.936,1.984,1.126
39.539999,+8.882e-01,+6.172e-01,-1.523,1.925,1.985,1.16
39.549999,+8.909e-01,+5.549e-01,-1.529,1.925,1.991,1.179
39.569999,+8.881e-01,+4.910e-01,-1.542,1.929,2.004,1.213
39.589999,+8.829e-01,+4.154e-01,-1.558,1.937,2.028,1.246
39.609999,+8.764e-01,+3.265e-01,-1.572,1.949,2.067,1.278
39.619999,+8.682e-01,+2.141e-01,-1.574,1.958,2.109,1.301
39.639999,+8.571e-01,+6.377e-02,-1.565,1.978,2.197,1.342
39.659999,+8.419e-01,-1.398e-01,-1.535,2.001,2.299,1.388
39.669999,+8.176e-01,-3.981e-01,-1.498,2.029,2.351,1.422
39.689999,+7.791e-01,-6.506e-01,-1.409,2.099,2.406,1.49
39.709999,+7.252e-01,-8.072e-01,-1.34,2.194,2.393,1.568
39.719999,+6.637e-01,-8.676e-01,-1.328,2.243,2.369,1.614
39.739999,+6.020e-01,-8.833e-01,-1.354,2.323,2.316,1.691
39.749999,+5.409e-01,-8.843e-01,-1.397,2.366,2.263,1.734
39.769999,+4.775e-01,-8.808e-01,-1.526,2.439,2.153,1.811
39.789999,+2.873e-01,-8.345e-01,-1.667,2.501,2.027,1.881
39.799999,-1.365e-01,-7.309e-01,-1.732,2.526,1.997,1.922
39.819999,-6.965e-01,-5.303e-01,-1.876,2.544,1.985,1.992
39.839999,-8.909e-01,-2.641e-01,-1.926,2.563,1.981,1.987
39.859999,-8.780e-01,-6.640e-03,-1.925,2.553,1.982,2.062
39.879999,-8.523e-01,+2.430e-01,-1.912,2.536,1.984,2.138
39.889999,-8.257e-01,+4.934e-01,-1.891,2.522,1.983,2.165
39.909999,-8.038e-01,+6.623e-01,-1.827,2.497,1.983,2.207
39.929999,-7.761e-01,+7.585e-01,-1.761,2.469,1.984,2.235
39.939999,-7.717e-01,+7.723e-01,-1.746,2.439,1.984,2.245
39.959999,-7.538e-01,+7.996e-01,-1.74,2.388,1.984,2.264
39.979999,-7.309e-01,+8.227e-01,-1.743,2.347,1.984,2.287
39.989999,-7.142e-01,+8.315e-01,-1.736,2.327,1.984,2.3
40.009999,-6.789e-01,+8.538e-01,-1.716,2.291,1.984,2.314
40.029999,-6.259e-01,+8.737e-01,-1.709,2.251,1.984,2.306
40.039999,-5.688e-01,+8.802e-01,-1.726,2.22,1.984,2.273
40.059999,-4.928e-01,+8.857e-01,-1.787,2.162,1.984,2.19
40.079999,-4.069e-01,+8.827e-01,-1.848,2.111,1.984,2.068
40.099999,-3.027e-01,+8.763e-01,-1.888,2.075,1.984,1.914
40.109999,-1.826e-01,+8.630e-01,-1.897,2.059,1.984,1.815
40.129999,-4.317e-02,+8.428e-01,-1.902,2.026,1.984,1.626
40.149999,+1.448e-01,+8.225e-01,-1.906,1.995,1.984,1.47
40.169999,+3.832e-01,+7.949e-01,-1.912,1.975,1.984,1.351
40.179999,+5.157e-01,+6.776e-01,-1.927,1.971,1.984,1.299
40.199999,+6.134e-01,+5.603e-01,-1.925,1.965,1.984,1.217
40.219999,+6.856e-01,+4.439e-01,-1.925,1.962,1.984,1.155
40.239999,+7.304e-01,+3.152e-01,-1.925,1.955,1.984,1.107
40.249999,+7.965e-01,+2.258e-01,-1.922,1.951,1.983,1.091
40.259999,+8.301e-01,+1.027e-01,-1.916,1.949,1.983,1.084
40.279999,+8.339e-01,-7.854e-02,-1.912,1.949,1.984,1.083
40.299999,+8.187e-01,-3.211e-01,-1.927,1.952,1.984,1.102
40.319999,+7.869e-01,-5.826e-01,-1.925,1.952,1.984,1.129
40.329999,+7.376e-01,-7.706e-01,-1.925,1.951,1.984,1.149
40.349999,+6.766e-01,-8.536e-01,-1.925,1.957,1.984,1.191
40.369999,+6.158e-01,-8.797e-01,-1.925,1.972,2.016,1.248
40.379999,+5.551e-01,-8.840e-01,-1.912,1.991,2.101,1.301
40.399999,+4.927e-01,-8.816e-01,-1.754,2.089,2.212,1.427
40.409999,+4.241e-01,-8.768e-01,-1.596,2.188,2.152,1.526
40.429999,+3.434e-01,-8.707e-01,-1.356,2.343,2.021,1.697
40.449999,+2.421e-01,-8.631e-01,-1.214,2.444,1.987,1.831
40.459999,+1.070e-01,-8.528e-01,-1.165,2.477,1.985,1.895
40.479999,-7.857e-02,-8.379e-01,-1.117,2.521,1.984,2.003
40.499999,-3.224e-01,-8.149e-01,-1.063,2.532,1.984,2.099
40.509999,-5.847e-01,-7.781e-01,-1.036,2.509,1.984,2.141
40.529999,-7.725e-01,-7.238e-01,-0.995,2.456,1.984,2.202
40.539999,-8.550e-01,-6.566e-01,-0.9777,2.423,1.983,2.226
40.559999,-8.789e-01,-5.848e-01,-0.9306,2.372,1.983,2.266
40.579999,-8.825e-01,-5.038e-01,-0.8948,2.332,1.984,2.295
40.589999,-8.785e-01,-4.147e-01,-0.8923,2.308,1.984,2.301
40.609999,-8.713e-01,-3.085e-01,-0.9215,2.26,1.984,2.295
40.629999,-8.627e-01,-1.663e-01,-0.9977,2.205,1.984,2.254
40.639999,-8.507e-01,+2.779e-02,-1.051,2.171,1.984,2.193
40.659999,-8.312e-01,+2.779e-01,-1.16,2.117,1.984,2.063
40.679999,-8.001e-01,+5.472e-01,-1.261,2.079,1.984,1.906
40.689999,-7.515e-01,+7.510e-01,-1.307,2.062,1.984,1.806
40.709999,-6.839e-01,+8.525e-01,-1.4,2.028,1.984,1.617
40.719999,-6.167e-01,+8.808e-01,-1.448,2.01,1.984,1.527
40.739999,-5.562e-01,+8.829e-01,-1.533,1.985,1.984,1.387
40.749999,-4.958e-01,+8.798e-01,-1.567,1.977,1.984,1.328
40.759999,-4.313e-01,+8.749e-01,-1.596,1.971,1.984,1.274
40.779999,-3.444e-01,+8.727e-01,-1.647,1.962,1.984,1.192
40.789999,-2.241e-01,+8.688e-01,-1.675,1.957,1.984,1.158
40.799999,-6.049e-02,+8.588e-01,-1.706,1.953,1.984,1.131
40.819999,+1.421e-01,+8.359e-01,-1.773,1.947,1.984,1.095
40.829999,+3.975e-01,+8.074e-01,-1.809,1.947,1.984,1.093
40.839999,+6.481e-01,+7.652e-01,-1.845,1.948,1.983,1.102
40.859999,+8.060e-01,+7.068e-01,-1.909,1.944,1.984,1.126
40.869999,+8.539e-01,+5.772e-01,-1.926,1.937,1.984,1.141
40.889999,+8.510e-01,+3.426e-01,-1.925,1.931,1.983,1.169
40.899999,+8.221e-01,+9.807e-02,-1.925,1.938,1.984,1.19
40.919999,+7.678e-01,-1.252e-01,-1.925,1.959,2.011,1.242
40.929999,+7.113e-01,-3.294e-01,-1.925,1.982,2.077,1.295
40.939999,+6.732e-01,-5.361e-01,-1.891,2.071,2.093,1.387
40.959999,+6.005e-01,-6.857e-01,-1.827,2.246,2.052,1.57
40.969999,+4.371e-01,-7.325e-01,-1.836,2.318,2.006,1.67
40.979999,+1.134e-01,-6.987e-01,-1.861,2.371,1.991,1.766
40.999999,-2.924e-01,-6.583e-01,-1.93,2.445,1.985,1.925
41.009999,-6.480e-01,-5.979e-01,-1.927,2.46,1.985,1.987
41.019999,-8.152e-01,-5.202e-01,-1.926,2.468,1.985,2.043
41.029999,-8.557e-01,-4.541e-01,-1.925,2.445,1.986,2.09
41.039999,-8.656e-01,-3.679e-01,-1.925,2.429,1.985,2.133
41.049999,-8.630e-01,-2.566e-01,-1.921,2.424,1.984,2.166
41.059999,-8.577e-01,-9.299e-02,-1.909,2.424,1.983,2.189
41.079999,-8.469e-01,+1.285e-01,-1.875,2.422,1.984,2.222
41.099999,-8.263e-01,+3.904e-01,-1.813,2.413,1.984,2.243
41.109999,-7.937e-01,+6.304e-01,-1.791,2.395,1.984,2.251
41.129999,-7.409e-01,+7.913e-01,-1.757,2.36,1.984,2.268
41.149999,-6.760e-01,+8.620e-01,-1.732,2.329,1.984,2.288
41.159999,-6.184e-01,+8.781e-01,-1.72,2.312,1.983,2.3
41.179999,-5.698e-01,+8.773e-01,-1.703,2.28,1.984,2.313
41.189999,-5.240e-01,+8.738e-01,-1.694,2.253,1.984,2.303
41.209999,-4.702e-01,+8.725e-01,-1.658,2.202,1.984,2.262
41.229999,-3.906e-01,+8.749e-01,-1.628,2.149,1.984,2.18
41.239999,-2.840e-01,+8.726e-01,-1.626,2.122,1.984,2.094
41.259999,-1.538e-01,+8.615e-01,-1.651,2.083,1.984,1.923
41.269999,+2.389e-02,+8.476e-01,-1.671,2.065,1.984,1.823
41.289999,+2.413e-01,+8.201e-01,-1.713,2.033,1.984,1.628
41.299999,+4.958e-01,+7.852e-01,-1.738,2.017,1.984,1.534
41.319999,+7.186e-01,+7.401e-01,-1.788,1.993,1.984,1.387
41.329999,+8.364e-01,+6.786e-01,-1.817,1.985,1.984,1.324
41.349999,+8.789e-01,+6.204e-01,-1.898,1.972,1.984,1.229
41.369999,+8.884e-01,+5.598e-01,-1.927,1.968,1.984,1.163
41.379999,+8.876e-01,+4.968e-01,-1.926,1.963,1.984,1.135
41.399999,+8.836e-01,+4.277e-01,-1.925,1.959,1.984,1.098
41.419999,+8.780e-01,+3.465e-01,-1.924,1.954,1.984,1.081
41.429999,+8.707e-01,+2.442e-01,-1.913,1.955,1.984,1.089
41.449999,+8.611e-01,+1.076e-01,-1.854,1.961,1.984,1.111
41.459999,+8.471e-01,-8.027e-02,-1.814,1.965,1.984,1.134
41.479999,+8.254e-01,-3.271e-01,-1.737,1.969,1.984,1.174
41.499999,+7.910e-01,-5.909e-01,-1.66,1.968,1.987,1.211
41.509999,+7.406e-01,-7.774e-01,-1.618,1.968,2.005,1.232
41.529999,+6.800e-01,-8.580e-01,-1.533,1.972,2.05,1.269
41.539999,+6.180e-01,-8.813e-01,-1.493,1.977,2.097,1.293
41.549999,+5.571e-01,-8.847e-01,-1.448,1.986,2.16,1.322
41.569999,+4.947e-01,-8.820e-01,-1.36,2.01,2.276,1.376
41.589999,+4.214e-01,-8.755e-01,-1.264,2.048,2.376,1.432
41.599999,+3.349e-01,-8.684e-01,-1.199,2.097,2.389,1.476
41.619999,+2.250e-01,-8.598e-01,-1.081,2.194,2.379,1.56
41.639999,+7.698e-02,-8.482e-01,-1.02,2.281,2.344,1.639
41.649999,-1.190e-01,-8.334e-01,-1.02,2.322,2.311,1.681
41.669999,-3.713e-01,-8.088e-01,-1.077,2.392,2.236,1.755
41.679999,-6.271e-01,-7.691e-01,-1.135,2.431,2.168,1.797
41.699999,-7.944e-01,-7.119e-01,-1.284,2.496,2.039,1.871
41.719999,-8.641e-01,-6.358e-01,-1.435,2.537,1.989,1.938
41.729999,-8.823e-01,-5.482e-01,-1.517,2.543,1.985,1.976
41.749999,-8.829e-01,-4.450e-01,-1.705,2.545,1.984,2.043
41.769999,-8.771e-01,-3.226e-01,-1.917,2.546,1.984,2.112
41.779999,-8.665e-01,-1.773e-01,-1.931,2.562,1.979,2.106
41.789999,-8.515e-01,+1.078e-02,-1.927,2.553,1.985,2.108
41.809999,-8.385e-01,+2.563e-01,-1.925,2.514,1.985,2.174
41.829999,-8.292e-01,+4.884e-01,-1.918,2.484,1.984,2.214
41.839999,-8.128e-01,+6.422e-01,-1.906,2.482,1.984,2.226
41.859999,-7.967e-01,+7.190e-01,-1.887,2.481,1.984,2.242
41.879999,-7.756e-01,+7.692e-01,-1.895,2.47,1.984,2.257
41.889999,-7.396e-01,+8.196e-01,-1.925,2.442,1.984,2.263
41.909999,-7.092e-01,+8.408e-01,-1.926,2.402,1.984,2.268
41.929999,-6.842e-01,+8.490e-01,-1.924,2.37,1.984,2.287
41.939999,-6.458e-01,+8.638e-01,-1.913,2.369,1.984,2.298
41.959999,-5.888e-01,+8.783e-01,-1.888,2.37,1.984,2.311
41.969999,-5.141e-01,+8.863e-01,-1.873,2.368,1.984,2.311
41.989999,-4.313e-01,+8.843e-01,-1.86,2.358,1.984,2.31
41.999999,-3.329e-01,+8.784e-01,-1.858,2.343,1.984,2.313
42.019999,-2.068e-01,+8.701e-01,-1.842,2.317,1.984,2.321
42.039999,-3.564e-02,+8.582e-01,-1.828,2.294,1.984,2.331
42.049999,+1.757e-01,+8.335e-01,-1.828,2.274,1.984,2.33
42.059999,+4.106e-01,+7.923e-01,-1.825,2.247,1.984,2.312
42.079999,+4.906e-01,+6.304e-01,-1.851,2.194,1.984,2.257
42.089999,+5.017e-01,+4.637e-01,-1.87,2.161,1.984,2.191
42.109999,+4.839e-01,+3.286e-01,-1.885,2.108,1.984,2.055
42.129999,+4.020e-01,+1.950e-01,-1.86,2.074,1.984,1.897
42.139999,+2.759e-01,+9.604e-02,-1.833,2.061,1.984,1.798
42.159999,-7.227e-02,+1.755e-02,-1.785,2.034,1.984,1.609
42.179999,-6.415e-01,+4.291e-02,-1.783,2.007,1.984,1.455
42.189999,-8.959e-01,+2.123e-01,-1.803,1.996,1.984,1.386
